company,date,revenue,expense,cogs,gross_profit,operating_profit,net_profit,category,region
GammaInc,2024-09-26,2105.27,1267.73,665.91,1439.36,1094.7,968.62,IT,South
GammaInc,2024-09-27,1955.69,1079.73,676.48,1279.21,1017.74,895.42,IT,South
GammaInc,2024-09-28,2734.52,1540.06,881.1,1853.43,1518.09,1448.72,IT,North
GammaInc,2024-09-29,2081.61,1032.31,643.89,1437.71,1038.32,977.1,IT,South
GammaInc,2024-09-30,2619.62,3243.89,1837.61,782.02,-142.62,-249.36,Marketing,North
GammaInc,2024-10-01,1613.98,924.67,544.29,1069.69,852.26,755.21,HR,South
GammaInc,2024-10-02,1372.01,669.58,452.7,919.31,732.6,600.95,HR,East
GammaInc,2024-10-03,2045.19,1312.52,797.58,1247.62,861.14,718.05,IT,South
GammaInc,2024-10-04,2453.19,2290.8,1232.58,1220.61,316.28,253.24,Operations,North
GammaInc,2024-10-05,2185.07,1654.97,1138.09,1046.97,583.32,529.53,IT,East
GammaInc,2024-10-06,2555.78,1971.77,1231.13,1324.66,663.35,589.5,IT,North
GammaInc,2024-10-07,2633.43,1746.81,934.54,1698.89,1019.5,961.12,Operations,North
GammaInc,2024-10-08,1878.53,1642.92,866.58,1011.95,675.76,572.33,HR,West
GammaInc,2024-10-09,2506.1,2790.42,1422.46,1083.65,496.57,358.09,Operations,West
GammaInc,2024-10-10,1956.56,1640.81,864.85,1091.71,550.93,421.04,Marketing,North
GammaInc,2024-10-11,2359.41,1671.87,862.51,1496.91,842.12,766.04,IT,North
GammaInc,2024-10-12,2017.03,1275.09,744.67,1272.36,922.05,848.59,IT,South
GammaInc,2024-10-13,2885.88,2684.87,1835.88,1050.0,424.79,365.77,IT,West
GammaInc,2024-10-14,2532.37,1521.29,912.8,1619.57,1016.15,895.27,IT,North
GammaInc,2024-10-15,2870.71,3600.17,2223.08,647.63,-572.82,-648.74,Marketing,North
GammaInc,2024-10-16,2887.04,2205.91,1477.77,1409.27,655.87,380.26,IT,West
GammaInc,2024-10-17,2953.54,2684.33,1507.15,1446.39,470.08,337.45,IT,West
GammaInc,2024-10-18,1483.32,836.46,569.29,914.03,629.06,567.12,HR,North
GammaInc,2024-10-19,1752.96,966.61,540.88,1212.07,954.71,876.57,HR,East
GammaInc,2024-10-20,1966.26,1597.87,1098.01,868.25,290.23,224.55,HR,West
GammaInc,2024-10-21,1975.97,1736.53,911.36,1064.61,422.82,339.06,Operations,South
GammaInc,2024-10-22,1700.74,1061.87,573.96,1126.78,807.8,688.77,HR,East
GammaInc,2024-10-23,2628.45,2925.28,2047.48,580.97,-538.81,-679.27,Marketing,North
GammaInc,2024-10-24,1728.53,1107.53,567.54,1160.99,878.14,731.86,HR,East
GammaInc,2024-10-25,2911.09,2559.31,1734.26,1176.83,598.67,480.04,Marketing,West
GammaInc,2024-10-26,1879.82,1398.27,700.34,1179.48,805.55,721.29,HR,West
GammaInc,2024-10-27,3026.24,7161.8,4771.35,-1745.1,-3353.17,-3488.52,Marketing,West
GammaInc,2024-10-28,2435.37,1986.79,1136.61,1298.76,624.2,569.68,Marketing,South
GammaInc,2024-10-29,2499.21,2070.8,1354.8,1144.41,517.84,370.41,Marketing,South
GammaInc,2024-10-30,1482.79,923.83,575.65,907.15,716.84,655.04,HR,North
GammaInc,2024-10-31,2697.97,1966.07,1235.19,1462.78,1069.4,702.45,IT,West
GammaInc,2024-11-01,2623.72,2359.02,1487.01,1136.7,441.57,303.64,Marketing,South
GammaInc,2024-11-02,2336.54,1487.98,910.05,1426.49,1101.56,1018.52,Operations,North
GammaInc,2024-11-03,2678.62,2367.66,1390.48,1288.14,514.92,367.56,Operations,North
GammaInc,2024-11-04,2320.05,1441.05,794.99,1525.06,1067.07,996.77,Operations,South
GammaInc,2024-11-05,2284.59,2243.75,1513.42,771.17,270.54,157.1,Operations,West
GammaInc,2024-11-06,2514.21,1613.55,1007.66,1506.55,1088.51,952.48,IT,South
GammaInc,2024-11-07,1752.05,1260.1,697.97,1054.07,650.48,593.86,HR,South
GammaInc,2024-11-08,2532.86,1582.2,1087.07,1445.78,1118.81,1038.48,IT,South
GammaInc,2024-11-09,2404.34,2186.77,1131.05,1273.29,575.65,514.26,Operations,East
GammaInc,2024-11-10,2496.16,2006.52,1234.96,1261.21,669.26,561.9,Marketing,South
GammaInc,2024-11-11,2111.79,1365.41,845.19,1266.6,982.17,903.86,Operations,South
GammaInc,2024-11-12,2757.56,2283.1,1149.28,1608.28,714.83,626.32,Marketing,East
GammaInc,2024-11-13,2478.34,2007.54,1168.32,1310.02,730.13,607.0,Marketing,South
GammaInc,2024-11-14,2094.93,1287.59,799.75,1295.18,1004.95,901.7,HR,North
GammaInc,2024-11-15,1739.65,1007.13,698.63,1041.02,678.14,589.61,HR,East
GammaInc,2024-11-16,2109.51,1229.53,776.38,1333.12,1016.71,932.15,HR,North
GammaInc,2024-11-17,2193.73,1302.21,711.77,1481.96,1166.24,1062.54,Operations,South
GammaInc,2024-11-18,2305.41,2277.99,1222.19,1083.22,180.03,77.95,Operations,East
GammaInc,2024-11-19,1682.15,1107.83,655.48,1026.67,604.0,511.69,HR,East
GammaInc,2024-11-20,3034.76,3458.68,1998.33,1036.43,-38.83,-127.05,Marketing,North
GammaInc,2024-11-21,1305.26,678.62,374.96,930.31,782.43,694.35,HR,South
GammaInc,2024-11-22,3103.75,2825.8,1553.76,1549.99,519.65,394.03,Operations,West
GammaInc,2024-11-23,2680.98,2050.12,1333.98,1347.0,673.32,608.4,IT,North
GammaInc,2024-11-24,2433.11,1550.35,945.88,1487.22,905.99,788.2,IT,East
GammaInc,2024-11-25,1773.21,1243.97,814.24,958.97,479.39,424.21,HR,South
GammaInc,2024-11-26,2165.21,970.99,612.75,1552.46,1292.14,1170.78,HR,North
GammaInc,2024-11-27,2493.95,1979.57,1059.74,1434.21,996.44,925.05,Operations,North
GammaInc,2024-11-28,2361.57,2461.17,1531.67,829.9,127.67,-5.35,Marketing,North
GammaInc,2024-11-29,2644.88,1921.5,1181.92,1462.96,718.67,605.38,IT,East
GammaInc,2024-11-30,2707.91,1808.61,951.84,1756.07,1279.69,1172.46,Operations,North
GammaInc,2024-12-01,3241.74,2299.86,1565.1,1676.64,827.81,710.26,Marketing,East
GammaInc,2024-12-02,3315.08,3520.85,2001.26,1313.83,415.51,251.16,Operations,West
GammaInc,2024-12-03,2660.11,1732.61,1103.29,1556.81,1000.42,855.74,IT,South
GammaInc,2024-12-04,3260.8,2473.93,1308.61,1952.19,1188.83,1039.69,Operations,West
GammaInc,2024-12-05,2480.7,1623.69,891.12,1589.58,1070.05,656.79,HR,West
GammaInc,2024-12-06,3049.11,5650.75,3178.4,-129.3,-1997.26,-2067.36,Operations,North
GammaInc,2024-12-07,3282.17,3143.58,2069.29,1212.88,477.68,391.7,Marketing,North
GammaInc,2024-12-08,2117.64,1251.81,811.21,1306.43,951.33,815.12,HR,East
GammaInc,2024-12-09,3428.77,3631.62,2099.87,1328.89,194.47,71.19,Marketing,North
GammaInc,2024-12-10,2603.56,1794.67,921.56,1682.0,1034.55,953.99,Operations,South
GammaInc,2024-12-11,2248.07,1073.08,553.01,1695.06,1398.36,1345.59,HR,East
GammaInc,2024-12-12,1969.54,1149.09,646.39,1323.15,1004.7,912.6,HR,South
GammaInc,2024-12-13,2552.66,2158.58,1294.41,1258.25,461.24,323.64,Operations,East
GammaInc,2024-12-14,2599.37,1160.32,798.21,1801.15,1428.31,1349.02,HR,North
GammaInc,2024-12-15,3470.87,2667.26,1588.87,1882.0,864.73,811.84,Marketing,North
GammaInc,2024-12-16,2709.33,1859.03,1240.3,1469.03,777.34,646.86,IT,South
GammaInc,2024-12-17,2497.18,2337.91,1208.27,1288.92,412.22,296.36,Operations,East
GammaInc,2024-12-18,3252.07,3168.97,1980.77,1271.3,102.3,34.65,Operations,West
GammaInc,2024-12-19,2875.33,2064.75,1346.04,1529.29,894.26,748.49,Operations,North
GammaInc,2024-12-20,3590.63,3054.76,1802.7,1787.93,708.63,464.98,IT,West
GammaInc,2024-12-21,3999.29,3365.08,2248.05,1751.25,831.88,780.55,Marketing,West
GammaInc,2024-12-22,3121.41,2093.35,1435.47,1685.94,1058.04,942.25,IT,East
GammaInc,2024-12-23,3770.52,2515.71,1281.52,2489.0,1591.0,1239.48,IT,West
GammaInc,2024-12-24,3711.59,8469.3,4592.76,-881.17,-3949.91,-4085.71,Marketing,North
GammaInc,2024-12-25,2952.88,1482.65,886.44,2066.44,1631.57,1528.35,IT,South
GammaInc,2024-12-26,1963.04,1193.95,756.47,1206.56,899.76,809.71,HR,East
GammaInc,2024-12-27,3105.05,2641.51,1645.65,1459.39,796.2,704.11,Operations,West
GammaInc,2024-12-28,3255.79,2864.95,1817.34,1438.44,606.51,493.51,Operations,West
GammaInc,2024-12-29,3314.4,2851.45,1806.97,1507.43,781.6,695.3,Marketing,South
GammaInc,2024-12-30,3416.28,2484.79,1515.41,1900.87,943.53,823.99,Marketing,East
